time,CO2_flowrateData,DHumidity,DHumiditySeparator,pressure1External,pressure2ExternalVP,temp1,temp3,temp7,temp8,temp9,temp10,downStreamBoiler_1,downStreamEnergy,DPressure_BOILER,DPressure_SAMPLING_POINT,DPressure_separator,DPressureVP,DTemp_BOILER_TEMP,DTemp_PHE_C_OUT,DTemp_PHE_STEAM_OUT,DTemp_SAMPLING_POINT,DTempHumidity,DTempPHE_C_IN,DTempPHE_STEAM_IN,DTempSeparator,kessesEnergy,pressure_2_INTERNAL_PLENUM,pressure_SENSOR_PLENUM,temp2,temp4,temp5,temp6,temp11,temp12,downStreamBoiler_2,RFUWaterTemp,SteamFlowRates,Cumulative_SteamFlowRates_,t_stamp
2145,0,11.8515,24.3453,849.625,734.413,26,26,25,26,26,25,0,0.0342,789.775,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.618,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:47
2146,0,11.8515,24.3417,849.625,734.413,26,26,25,26,26,25,0,0.0342,789.775,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0318,655.112,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:47
2147,0,11.8515,24.3345,849.625,734.663,26,26,25,26,26,25,0,0.0342,790.523,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,654.114,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2148,0,11.8515,24.3453,849.625,734.413,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.119,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2149,0,11.8515,24.349,849.625,734.663,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,655.361,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2150,0,11.8515,24.3526,850.373,734.663,26,26,25,26,26,25,0,0.0342,791.022,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0319,651.62,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2151,0,11.8515,24.3526,849.625,733.665,26,26,25,26,26,25,0,0.0342,790.772,8171.31,8171.31,733.665,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0319,656.109,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2152,0,11.8515,24.3453,849.875,734.413,26,26,25,26,26,25,0,0.0342,790.523,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,652.368,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2153,0,11.8515,24.349,849.625,734.413,26,26,25,26,26,25,0,0.0336,790.523,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.361,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2154,0,11.8515,24.349,849.625,734.663,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,655.112,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2155,0,11.8515,24.3417,849.126,733.915,26,26,25,26,26,25,0,0.0342,789.526,8171.31,8171.31,733.915,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,652.867,789.526,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2156,0,11.8515,24.3345,849.625,734.663,26,26,25,26,26,25,0,0.0342,789.775,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,657.356,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2157,0,11.8515,24.349,849.625,734.413,26,26,25,26,26,25,0,0.0342,789.276,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,651.62,789.276,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2158,0,11.8515,24.3453,849.625,733.665,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,733.665,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,655.86,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2159,0,11.8515,24.3526,849.625,733.915,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,733.915,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,651.371,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2160,0,11.8515,24.349,849.625,733.915,26,26,25,26,26,25,0,0.0342,791.271,8171.31,8171.31,733.915,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.112,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2161,0,11.8515,24.3417,849.625,734.912,26,26,25,26,26,25,0,0.0342,791.77,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,652.867,791.77,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2162,0,11.8515,24.3453,849.625,734.413,26,26,25,26,26,25,0,0.0342,791.022,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,654.862,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2163,0,11.8515,24.3453,849.625,734.413,26,26,25,26,26,25,0,0.0342,791.022,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,654.862,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2164,0,11.8515,24.3453,849.625,734.663,26,26,25,26,26,25,0,0.0342,790.772,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,652.867,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2165,0,11.8515,24.3417,849.625,734.912,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,656.608,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2166,0,11.8515,24.3453,849.376,733.665,26,26,25,26,26,25,0,0.0342,790.523,8171.31,8171.31,733.665,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,652.618,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2167,0,11.8515,24.3453,849.625,734.663,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,657.605,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2168,0,11.8515,24.3417,849.625,734.912,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.618,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2169,0,11.8515,24.3453,849.625,734.663,26,26,25,26,26,25,0,0.0342,789.526,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,656.109,789.526,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2170,0,11.8515,24.349,849.376,734.663,26,26,25,26,26,25,0,0.0342,789.526,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.368,789.526,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2171,0,11.8515,24.3417,849.376,734.663,26,26,25,26,26,25,0,0.0342,789.775,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,655.361,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2172,0,11.8515,24.3345,849.625,733.915,26,26,25,26,26,25,0,0.0342,789.775,8171.31,8171.31,733.915,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,654.613,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2173,0,11.8515,24.3453,849.625,735.161,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,653.366,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2174,0,11.8515,24.3417,849.625,734.912,26,26,25,26,26,25,0,0.0342,791.022,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0326,655.86,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2175,0,11.8515,24.349,849.625,734.912,26,26,25,26,26,25,0,0.0342,792.019,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0326,651.371,792.019,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2176,0,11.8515,24.349,849.625,733.915,26,26,25,26,26,25,0,0.0342,791.271,8171.31,8171.31,733.915,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0314,655.86,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2177,0,11.8515,24.3453,849.376,734.413,26,26,25,26,26,25,0,0.0342,791.271,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0327,652.867,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2178,0,11.8515,24.3453,849.875,734.413,26,26,25,26,26,25,0,0.0342,790.523,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.361,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2179,0,11.8515,24.3453,849.376,734.413,26,26,25,26,26,25,0,0.0342,789.526,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.112,789.526,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2180,0,11.8515,24.349,849.625,734.663,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,652.119,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2181,0,11.8515,24.349,849.625,734.912,26,26,25,26,26,25,0,0.0342,789.775,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,656.109,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2182,0,11.8515,24.349,849.625,734.663,26,26,25,26,26,25,0,0.0342,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,652.867,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2183,0,11.8515,24.3417,849.875,734.912,26,26,25,26,26,25,0,0.0339,791.77,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,654.862,791.77,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2184,0,11.8515,24.3453,849.376,733.416,26,26,25,26,26,25,0,0.0341,791.271,8171.31,8171.31,733.416,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,655.361,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2185,0,11.8515,24.3526,849.625,734.413,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.368,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2186,0,11.8515,24.349,849.126,734.912,26,26,25,26,26,25,0,0.0341,789.276,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,655.112,789.276,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2187,0,11.8515,24.349,849.376,733.665,26,26,25,26,26,25,0,0.0341,789.276,8171.31,8171.31,733.665,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,654.613,789.276,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2188,0,11.8515,24.349,849.126,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,651.371,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2189,0,11.8515,24.3453,849.376,735.161,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,655.361,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2190,0,11.8515,24.349,849.625,735.161,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0319,655.112,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2191,0,11.8515,24.349,849.875,734.413,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0319,653.366,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2192,0,11.8515,24.349,849.875,734.663,26,26,25,26,26,25,0,0.0341,789.276,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,655.86,789.276,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2193,0,11.8515,24.3453,849.625,735.66,26,26,25,26,26,25,0,0.0341,789.775,8171.31,8171.31,735.66,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,653.366,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2194,0,11.8515,24.3526,849.625,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,653.615,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2195,0,11.8515,24.3453,849.376,735.161,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,655.86,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2196,0,11.8515,24.3453,849.625,735.161,26,26,25,26,26,25,0,0.0341,791.022,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,652.867,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2197,0,11.8515,24.3417,849.126,734.663,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,655.112,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2198,0,11.8515,24.349,849.625,734.413,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,654.114,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2199,0,11.8515,24.349,849.126,734.912,26,26,25,26,26,25,0,0.0341,789.775,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,652.618,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2200,0,11.8515,24.3453,849.625,734.912,26,26,25,26,26,25,0,0.0341,789.775,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.86,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2201,0,11.8515,24.349,849.625,734.912,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,651.122,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2202,0,11.8515,24.349,849.625,735.161,26,26,25,26,26,25,0,0.0341,789.775,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,656.109,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2203,0,11.8515,24.3417,849.625,734.912,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,652.368,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2204,0,11.8515,24.3453,849.376,734.413,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.112,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2205,0,11.8515,24.3453,849.875,734.912,26,26,25,26,26,25,0,0.0341,791.271,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,653.366,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2206,0,11.8515,24.3417,849.875,735.161,26,26,25,26,26,25,0,0.0341,791.271,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0317,653.615,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:48
2207,0,11.8515,24.3453,849.625,734.912,26,26,25,26,26,25,0,0.0341,791.271,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0317,654.862,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2208,0,11.8515,24.349,849.875,734.413,26,26,25,26,26,25,0,0.0341,791.022,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,650.373,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2209,0,11.8515,24.3417,849.625,735.161,26,26,25,26,26,25,0,0.0341,792.019,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,655.112,792.019,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2210,0,11.8515,24.3309,849.875,734.413,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,650.373,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2211,0,11.8515,24.3526,849.625,735.161,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,655.86,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2212,0,11.8515,24.3345,849.376,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,650.124,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2213,0,11.8515,24.3345,850.872,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.361,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2214,0,11.8515,24.3417,849.625,735.161,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,650.373,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2215,0,11.8515,24.3526,849.625,734.413,26,26,25,26,26,25,0,0.0341,789.775,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,654.114,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2216,0,11.8515,24.3453,849.875,734.912,26,26,25,26,26,25,0,0.0341,789.775,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0328,650.373,789.775,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2217,0,11.8515,24.349,849.625,735.91,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,735.91,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,653.865,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2218,0,11.8515,24.3453,849.376,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,650.124,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2219,0,11.8515,24.3453,849.625,734.912,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.618,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2220,0,11.8515,24.3453,849.376,734.663,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,650.872,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2221,0,11.8515,24.3526,849.625,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.368,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2222,0,11.8515,24.349,850.373,733.915,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,733.915,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.618,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2223,0,11.8515,24.3598,849.625,735.161,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,652.618,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2224,0,11.8515,24.349,849.376,734.912,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0323,653.865,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2225,0,11.8515,24.3417,849.875,734.663,26,26,25,26,26,25,0,0.0341,791.022,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0319,652.368,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2226,0,11.8515,24.349,849.875,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0316,653.865,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2227,0,11.8515,24.3345,849.625,735.91,26,26,25,26,26,25,0,0.0341,791.271,8171.31,8171.31,735.91,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0326,651.371,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2228,0,11.8515,24.3453,849.625,733.915,26,26,25,26,26,25,0,0.0341,791.022,8171.31,8171.31,733.915,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0326,655.112,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2229,0,11.8515,24.349,849.875,735.161,26,26,25,26,26,25,0,0.0341,791.022,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,650.373,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2230,0,11.8515,24.3417,849.376,734.663,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0317,654.862,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2231,0,11.8515,24.349,849.625,734.912,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0317,649.625,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2232,0,11.8515,24.3526,849.625,734.663,26,26,25,26,26,25,0,0.0341,791.271,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,655.361,791.271,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2233,0,11.8515,24.3453,849.625,735.161,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,735.161,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,650.124,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2234,0,11.8515,24.349,849.376,734.413,26,26,25,26,26,25,0,0.0341,791.022,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0321,655.361,791.022,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2235,0,11.8515,24.3417,849.625,734.663,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,651.122,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2236,0,11.8515,24.3417,849.875,734.413,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,734.413,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0325,656.359,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2237,0,11.8515,24.3453,850.373,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0326,652.119,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2238,0,11.8515,24.349,849.875,734.912,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.361,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2239,0,11.8515,24.3526,849.625,734.912,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,651.122,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2240,0,11.8515,24.3345,849.625,734.663,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0322,655.361,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2241,0,11.8515,24.349,849.875,734.912,26,26,25,26,26,25,0,0.0341,790.024,8171.31,8171.31,734.912,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0327,652.368,790.024,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2242,0,11.8515,24.3417,849.875,734.663,26,26,25,26,26,25,0,0.0341,790.772,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,654.862,790.772,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
2243,0,11.8515,24.3345,849.376,734.663,26,26,25,26,26,25,0,0.0341,790.523,8171.31,8171.31,734.663,3277,31,3276.7,29.1,29.1,30,30,118.515,0.0324,651.371,790.523,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:49
